TRIP_ID,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,FEMALE
7014,3,1,1,780,3,1,1,2,1,4,1,2,0,2,18,1,1,1,201,89,60,150,105,10,0,221,136,2,0
7015,3,1,1,780,3,1,1,2,1,4,1,2,0,2,18,1,1,1,201,99,120,150,109,30,0,136,136,2,0
7016,3,1,1,780,3,1,1,2,1,4,1,2,0,2,18,1,1,1,181,99,60,150,109,20,0,221,105,2,0
7017,3,1,1,780,3,1,1,2,1,4,1,2,0,2,18,1,1,1,181,119,60,146,127,10,0,170,84,3,0
7018,3,1,1,780,3,1,1,2,1,4,1,2,0,2,18,1,1,1,181,99,120,143,109,20,0,170,136,2,0
7019,3,1,1,780,3,1,1,2,1,4,1,2,0,2,18,1,1,1,201,119,30,150,137,20,0,170,136,1,0
7020,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,114,67,120,59,76,20,0,104,55,2,0
7021,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,104,67,30,56,74,10,0,104,71,2,0
7022,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,134,67,60,63,84,30,0,104,44,2,0
7023,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,104,56,30,59,74,20,0,64,44,2,0
7024,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,134,50,60,59,58,20,0,80,71,2,0
7025,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,114,50,120,56,71,10,0,80,44,2,0
7026,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,104,67,120,63,84,10,0,64,55,2,0
7027,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,104,50,30,63,60,30,0,80,55,2,0
7028,3,1,1,781,3,1,1,2,1,4,1,2,0,2,22,1,1,1,134,56,60,56,65,10,0,64,55,2,0
7029,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,214,126,120,85,146,20,0,260,125,3,0
7030,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,194,126,30,77,137,10,0,260,162,3,0
7031,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,255,126,60,95,168,30,0,260,100,3,0
7032,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,194,105,30,85,146,20,0,160,100,3,0
7033,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,255,94,60,85,109,20,0,200,162,3,0
7034,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,214,94,120,77,137,10,0,200,100,3,0
7035,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,194,126,120,95,168,10,0,160,125,3,0
7036,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,194,94,30,95,118,30,0,200,125,3,0
7037,3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,255,105,60,77,127,10,0,160,125,3,0
7038,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,138,68,30,66,76,10,0,90,48,1,0
7039,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,138,68,120,62,90,10,0,117,78,2,0
7040,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,138,61,30,59,84,20,0,117,60,1,0
7041,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,106,61,60,59,84,30,0,72,78,1,0
7042,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,117,68,30,59,81,30,0,117,48,1,0
7043,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,117,61,30,62,71,10,0,72,60,1,0
7044,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,117,82,60,59,84,20,0,72,48,2,0
7045,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,138,82,30,62,90,30,0,72,78,1,0
7046,3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,117,68,60,62,90,30,0,90,60,2,0
7047,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,146,85,120,91,92,20,0,143,65,2,0
7048,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,132,85,30,88,88,10,0,143,84,2,0
7049,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,173,85,60,95,105,30,0,143,52,2,0
7050,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,132,71,30,91,92,20,0,88,52,2,0
7051,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,173,64,60,91,74,20,0,110,84,2,0
7052,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,146,64,120,88,84,10,0,110,52,2,0
7053,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,132,85,120,95,105,10,0,88,65,2,0
7054,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,132,64,30,95,76,30,0,110,65,2,0
7055,3,1,1,784,3,1,1,2,1,4,1,3,0,2,1,1,1,1,173,71,60,88,81,10,0,88,65,2,0
7056,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,242,90,30,106,105,10,0,150,72,3,0
7057,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,242,90,120,98,122,10,0,195,117,2,0
7058,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,242,81,30,92,112,20,0,195,90,2,0
7059,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,184,81,60,92,112,30,0,120,117,2,0
7060,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,203,90,30,92,109,30,0,195,72,2,0
7061,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,203,81,30,98,94,10,0,120,90,2,0
7062,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,203,108,60,92,118,20,0,120,72,2,0
7063,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,242,108,30,98,122,30,0,120,117,2,0
7064,3,1,1,785,3,1,1,2,1,4,1,3,0,17,2,1,1,1,203,90,60,98,122,30,0,150,90,1,0
7065,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,314,160,120,126,183,20,0,377,205,2,0
7066,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,284,160,30,115,168,10,0,377,266,2,0
7067,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,375,160,60,140,221,30,0,377,164,2,0
7068,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,284,133,30,126,183,20,0,232,164,2,0
7069,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,375,120,60,126,137,20,0,290,266,2,0
7070,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,314,120,120,115,168,10,0,290,164,2,0
7071,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,284,160,120,140,221,10,0,232,205,2,0
7072,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,284,120,30,140,146,30,0,290,205,2,0
7073,3,1,1,786,3,1,1,2,1,4,1,3,0,17,25,1,1,1,375,133,60,115,155,10,0,232,205,2,0
7074,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,202,106,120,147,112,20,0,195,105,2,0
7075,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,187,106,30,144,109,10,0,195,136,2,0
7076,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,233,106,60,151,122,30,0,195,84,2,0
7077,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,187,88,30,147,109,20,0,120,84,2,0
7078,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,233,79,60,147,88,20,0,150,136,2,0
7079,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,202,79,120,144,99,10,0,150,84,2,0
7080,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,187,106,120,151,122,10,0,120,105,2,0
7081,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,187,79,30,151,90,30,0,150,105,2,0
7082,3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,233,88,60,144,97,10,0,120,105,2,0
7083,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,181,101,120,68,118,20,0,195,90,3,0
7084,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,164,101,30,62,109,10,0,195,117,2,0
7085,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,215,101,60,76,137,30,0,195,72,3,0
7086,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,164,84,30,68,118,20,0,120,72,3,0
7087,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,215,76,60,68,90,20,0,150,117,2,0
7088,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,181,76,120,62,109,10,0,150,72,3,0
7089,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,164,101,120,76,137,10,0,120,90,2,0
7090,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,164,76,30,76,94,30,0,150,90,3,0
7091,3,1,1,788,3,1,1,2,1,2,1,3,0,17,2,1,1,1,215,84,60,62,105,10,0,120,90,2,0
7092,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,212,91,120,139,90,30,0,140,95,3,0
7093,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,175,68,120,142,76,30,0,182,76,2,0
7094,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,212,68,120,146,76,20,0,112,76,3,0
7095,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,187,68,60,146,76,10,0,182,123,2,0
7096,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,187,76,120,146,81,30,0,112,123,2,0
7097,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,175,76,60,146,81,20,0,182,95,2,0
7098,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,175,91,60,142,92,10,0,140,76,3,0
7099,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,175,76,120,139,81,20,0,140,123,2,0
7100,3,1,1,789,3,1,1,2,1,3,1,2,0,17,13,1,1,1,187,91,30,146,99,20,0,140,123,2,0
7101,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,221,113,120,108,127,20,0,208,100,2,0
7102,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,199,113,30,102,122,10,0,208,130,2,0
7103,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,265,113,60,116,146,30,0,208,80,3,0
7104,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,199,94,30,108,127,20,0,128,80,3,0
7105,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,265,85,60,108,97,20,0,160,130,3,0
7106,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,221,85,120,102,118,10,0,160,80,3,0
7107,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,199,113,120,116,146,10,0,128,100,3,0
7108,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,199,85,30,116,105,30,0,160,100,3,0
7109,3,1,1,790,3,1,1,2,1,3,1,3,0,2,17,1,1,1,265,94,60,102,112,10,0,128,100,3,0
7110,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,378,146,120,139,161,30,0,220,145,2,0
7111,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,283,110,120,148,127,30,0,286,116,2,0
7112,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,378,110,120,160,133,20,0,176,116,3,0
7113,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,315,110,60,160,133,10,0,286,188,2,0
7114,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,315,122,120,160,137,30,0,176,188,3,0
7115,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,283,122,60,160,137,20,0,286,145,2,0
7116,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,283,146,60,148,168,10,0,220,116,3,0
7117,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,283,122,120,139,146,20,0,220,188,2,0
7118,3,1,1,791,3,1,1,2,1,3,1,3,0,17,22,1,1,1,315,146,30,160,196,20,0,220,188,3,0
7119,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,189,113,120,81,133,20,0,221,130,2,0
7120,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,171,113,30,75,122,10,0,221,169,2,0
7121,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,225,113,60,89,150,30,0,221,104,2,0
7122,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,171,94,30,81,133,20,0,136,104,2,0
7123,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,225,85,60,81,99,20,0,170,169,2,0
7124,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,189,85,120,75,122,10,0,170,104,2,0
7125,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,171,113,120,89,150,10,0,136,130,2,0
7126,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,171,85,30,89,105,30,0,170,130,2,0
7127,3,1,1,792,3,1,1,2,1,3,1,3,0,22,1,1,1,1,225,94,60,75,112,10,0,136,130,2,0
7128,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,172,108,120,64,122,20,0,208,115,2,0
7129,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,156,108,30,58,112,10,0,208,149,2,0
7130,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,204,108,60,72,140,30,0,208,92,2,0
7131,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,156,90,30,64,122,20,0,128,92,2,0
7132,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,204,81,60,64,92,20,0,160,149,2,0
7133,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,172,81,120,58,112,10,0,160,92,2,0
7134,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,156,108,120,72,140,10,0,128,115,2,0
7135,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,156,81,30,72,99,30,0,160,115,2,0
7136,3,1,1,793,3,1,1,2,1,3,1,4,0,1,22,1,1,1,204,90,60,58,109,10,0,128,115,2,0
7137,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,200,85,120,112,84,30,0,150,90,2,0
7138,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,152,64,120,115,68,30,0,195,72,2,0
7139,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,200,64,120,119,71,20,0,120,72,3,0
7140,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,168,64,60,119,71,10,0,195,117,2,0
7141,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,168,71,120,119,74,30,0,120,117,2,0
7142,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,152,71,60,119,74,20,0,195,90,2,0
7143,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,152,85,60,115,84,10,0,150,72,3,0
7144,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,152,71,120,112,76,20,0,150,117,2,0
7145,3,1,1,794,3,1,1,2,1,3,1,4,0,2,17,1,1,1,168,85,30,119,92,20,0,150,117,2,0
7146,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,106,72,120,34,78,30,0,90,60,2,0
7147,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,85,54,120,37,65,30,0,117,48,2,0
7148,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,106,54,120,41,68,20,0,72,48,3,0
7149,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,92,54,60,41,68,10,0,117,78,2,0
7150,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,92,60,120,41,71,30,0,72,78,3,0
7151,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,85,60,60,41,71,20,0,117,60,2,0
7152,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,85,72,60,37,84,10,0,90,48,2,0
7153,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,85,60,120,34,74,20,0,90,78,2,0
7154,3,1,1,795,3,1,1,2,1,4,1,3,0,2,1,1,1,1,92,72,30,41,94,20,0,90,78,3,0
7155,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,260,94,30,128,105,10,0,210,132,2,0
7156,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,260,94,120,120,127,10,0,273,214,3,0
7157,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,260,85,30,114,118,20,0,273,165,3,0
7158,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,206,85,60,114,118,30,0,168,214,3,0
7159,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,224,94,30,114,109,30,0,273,132,3,0
7160,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,224,85,30,120,97,10,0,168,165,3,0
7161,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,224,113,60,114,118,20,0,168,132,3,0
7162,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,260,113,30,120,127,30,0,168,214,3,0
7163,3,1,1,796,3,1,1,2,1,4,1,3,0,17,10,1,1,1,224,94,60,120,127,30,0,210,165,3,0
7164,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,197,126,120,68,146,20,0,260,130,1,0
7165,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,178,126,30,60,137,10,0,260,169,1,0
7166,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,234,126,60,78,168,30,0,260,104,2,0
7167,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,178,105,30,68,146,20,0,160,104,3,0
7168,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,234,94,60,68,109,20,0,200,169,2,0
7169,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,197,94,120,60,137,10,0,200,104,2,0
7170,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,178,126,120,78,168,10,0,160,130,3,0
7171,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,178,94,30,78,118,30,0,200,130,1,0
7172,3,1,1,797,3,1,1,2,1,4,1,3,0,25,1,1,1,1,234,105,60,60,127,10,0,160,130,2,0
7173,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,336,146,120,84,165,30,0,270,150,2,1
7174,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,257,110,120,95,133,30,0,351,120,2,1
7175,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,336,110,120,109,137,20,0,216,120,2,1
7176,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,283,110,60,109,137,10,0,351,195,2,1
7177,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,283,122,120,109,140,30,0,216,195,2,1
7178,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,257,122,60,109,140,20,0,351,150,2,1
7179,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,257,146,60,95,174,10,0,270,120,2,1
7180,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,257,122,120,84,150,20,0,270,195,2,1
7181,3,1,1,798,3,1,1,2,1,3,0,2,0,17,25,1,1,1,283,146,30,109,207,20,0,270,195,2,1
7182,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,255,126,120,77,137,30,0,200,130,2,0
7183,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,194,94,120,85,109,30,0,260,104,2,0
7184,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,255,94,120,95,118,20,0,160,104,2,0
7185,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,214,94,60,95,118,10,0,260,169,2,0
7186,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,214,105,120,95,118,30,0,160,169,2,0
7187,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,194,105,60,95,118,20,0,260,130,2,0
7188,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,194,126,60,85,146,10,0,200,104,2,0
7189,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,194,105,120,77,127,20,0,200,169,2,0
7190,3,1,1,799,3,1,1,3,0,2,1,2,0,1,25,1,1,1,214,126,30,95,168,20,0,200,169,2,0
7191,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,313,116,120,153,127,30,0,200,150,3,0
7192,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,244,87,120,159,105,30,0,260,120,2,0
7193,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,313,87,120,167,109,20,0,160,120,3,0
7194,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,267,87,60,167,109,10,0,260,195,2,0
7195,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,267,97,120,167,109,30,0,160,195,3,0
7196,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,244,97,60,167,109,20,0,260,150,2,0
7197,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,244,116,60,159,133,10,0,200,120,2,0
7198,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,244,97,120,153,112,20,0,200,195,2,0
7199,3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,267,116,30,167,150,20,0,200,195,2,0
7200,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,92,72,120,37,84,20,0,117,65,2,0
7201,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,85,72,30,34,78,10,0,117,84,2,0
7202,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,106,72,60,41,94,30,0,117,52,3,0
7203,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,85,60,30,37,84,20,0,72,52,3,0
7204,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,106,54,60,37,65,20,0,90,84,2,0
7205,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,92,54,120,34,78,10,0,90,52,3,0
7206,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,85,72,120,41,94,10,0,72,65,2,0
7207,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,85,54,30,41,68,30,0,90,65,2,0
7208,3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,106,60,60,34,74,10,0,72,65,2,0
7209,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,253,105,30,98,118,10,0,220,128,2,0
7210,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,253,105,120,88,146,10,0,286,208,2,0
7211,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,253,94,30,80,137,20,0,286,160,2,0
7212,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,193,94,60,80,137,30,0,176,208,2,0
7213,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,105,30,80,127,30,0,286,128,2,0
7214,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,94,30,88,109,10,0,176,160,2,0
7215,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,126,60,80,137,20,0,176,128,2,0
7216,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,253,126,30,88,146,30,0,176,208,2,0
7217,3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,105,60,88,146,30,0,220,160,2,0
7218,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,109,30,103,122,10,0,200,120,2,0
7219,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,109,120,93,150,10,0,260,195,2,0
7220,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,98,30,85,140,20,0,260,150,2,0
7221,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,201,98,60,85,140,30,0,160,195,2,0
7222,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,222,109,30,85,133,30,0,260,120,2,0
7223,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,222,98,30,93,112,10,0,160,150,2,0
7224,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,222,131,60,85,140,20,0,160,120,3,0
7225,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,131,30,93,150,30,0,160,195,2,0
7226,3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,222,109,60,93,150,30,0,200,150,2,0
7227,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,308,109,30,163,122,10,0,250,124,2,0
7228,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,308,109,120,155,146,10,0,325,201,2,0
7229,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,308,98,30,149,133,20,0,325,155,2,0
7230,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,233,98,60,149,133,30,0,200,201,1,0
7231,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,109,30,149,127,30,0,325,124,2,0
7232,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,98,30,155,112,10,0,200,155,2,0
7233,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,131,60,149,140,20,0,200,124,3,0
7234,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,308,131,30,155,146,30,0,200,201,2,0
7235,3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,109,60,155,146,30,0,250,155,1,0
7236,3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,216,97,30,82,109,10,0,200,100,2,0
7237,3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,216,97,120,74,133,10,0,260,162,2,0
7238,3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,216,87,30,68,122,20,0,260,125,2,0
7239,3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,165,87,60,68,122,30,0,160,162,2,0
